435,1102
396,88
187,1247
679,1198
152,521
647,817
68,742
209,857
197,1268
325,568
239,388
276,944
214,445
1,98
714,659
454,1118
252,279
304,1226
55,339
111,463
229,1251
627,707
481,1249
39,1189
502,137
640,855
682,1061
260,10
62,268
273,933
306,187
703,1266
378,364
273,375
491,1172
585,1252
257,1083
278,1155
417,530
155,44
372,296
285,1189
617,263
62,622
507,592
394,367
241,135
53,795
310,1051
240,1094
587,204
272,752
450,990
494,451
413,932
111,648
188,702
385,394
248,34
77,539
405,952
25,719
497,248
251,229
26,853
142,1134
580,901
639,355
543,1143
144,904
476,384
16,438
562,145
76,998
53,540
61,819
582,516
497,679
49,452
197,101
276,1160
518,3
21,1234
350,222
141,923
368,390
348,937
271,1025
124,533
369,655
613,199
302,991
403,318
611,792
701,704
496,1268
150,890
188,854
105,1176
673,907
477,725
462,406
466,96
241,131
140,535
420,467
263,563
88,1266
249,473
206,1232
570,478
291,1242
266,339
623,1220
158,707
472,529
668,436
107,630
226,543
221,557
89,1255
682,1160
120,852
480,375
170,685
603,733
557,453
560,218
675,116
409,1155
532,491
478,839
422,595
457,387
107,284
184,1276
716,1062
320,203
692,884
430,1039
143,844
125,1099
210,945
16,576
387,952
661,723
451,1207
66,886
604,621
467,793
164,833
245,263
644,432
289,1108
364,651
694,607
497,123
264,541
608,138
282,574
473,416
490,1128
22,1196
579,1227
16,643
641,536
297,580
607,476
329,1200
415,571
214,760
259,208
360,716
52,1005
485,520
134,912
702,454
29,278
158,108
118,820
157,858
630,1087
485,495
554,735
622,386
179,742
336,948
109,848
566,230
647,610
716,911
686,1157
518,1231
99,864
585,1146
375,533
200,690
296,389
342,1020
237,358
519,797
409,290
420,865
684,779
36,277
510,956
272,553
651,202
87,895
363,100
453,58
448,229
702,240
659,588
530,411
690,602
570,949
163,485
109,184
627,692
398,1190
530,1124
271,1252
191,616
94,193
14,1241
703,901
96,154
155,1257
620,525
397,510
548,1196
379,370
134,602
512,124
667,568
472,773
596,333
503,1036
323,1266
151,919
401,1177
549,60
238,945
206,751
693,447
43,956
56,361
508,385
155,523
153,205
418,1037
456,333
170,1068
647,63
4,186
102,1095
186,242
169,535
281,538
402,258
605,271
275,1134
632,216
127,793
503,275
375,436
42,513
285,544
530,317
356,625
256,532
588,644
493,961
145,957
31,1047
565,1063
500,551
163,906
455,95
138,88
647,824
109,550
555,664
635,628
129,841
482,884
84,584
16,811
172,469
39,1093
579,1251
553,959
485,1190
313,1138
36,594
30,1087
605,1274
382,701
698,647
590,452
37,218
490,1237
322,1090
195,215
245,197
304,604
707,39
560,857
190,1135
325,985
612,179
261,363
620,739
407,870
616,349
48,634
558,401
115,300
490,439
536,859
692,462
219,821
434,844
549,553
353,180
486,172
309,961
416,1234
170,1124
53,364
518,836
77,60
154,977
478,78
4,352
369,345
24,641
420,569
439,866
48,733
675,1189
229,119
67,372
445,279
638,168
588,1241
434,794
645,725
18,757
415,16
301,987
465,652
537,792
287,751
541,274
553,827
357,1062
174,958
416,1250
193,139
646,622
197,920
135,345
637,961
31,510
329,1243
198,514
657,306
140,913
459,130
415,523
392,303
610,962
520,897
679,338
266,723
647,541
606,927
284,781
632,424
715,338
355,476
394,1080
340,944
309,24
570,814
192,344
319,887
287,787
122,1203
365,180
560,46
204,1267
712,393
178,746
512,352
505,484
481,618
364,798
594,654
168,658
335,64
400,112
632,325
268,576
367,907
317,709
429,1104
602,91
279,39
691,312
660,1018
706,427
520,232
341,1150
198,113
368,284
152,744
392,282
113,1123
13,1201
272,300
340,745
650,871
477,415
458,493
157,932
206,1027
525,1189
493,913
542,543
63,116
323,853
345,275
137,733
351,1118
442,551
361,335
280,578
624,50
17,1162
553,874
588,123
365,409
500,1084
276,1072
232,660
178,912
516,970
402,756
122,1264
670,330
22,393
555,500
708,1089
411,653
598,1001
665,642
709,1035
643,546
224,348
686,830
55,965
307,843
511,905
382,399
684,916
347,1039
158,446
696,136
558,1068
301,1176
545,737
91,1244
298,22
606,329
665,395
550,1190
132,764
377,246
497,704
479,288
609,1041
564,715
327,1258
175,1130
262,918
252,517
313,598
471,562
234,578
18,1003
355,770
525,1067
488,585
113,294
524,552
289,547
60,1014
206,919
331,599
572,469
19,1236
632,529
201,589
529,881
69,987
20,741
406,555
241,399
305,683
474,577
454,264
321,982
349,153
621,412
111,428
705,1146
88,997
594,1094
326,926
224,366
699,92
336,12
473,1110
330,1164
601,809
655,347
506,558
673,936
234,896
64,478
428,569
352,859
97,931
443,135
223,227
289,81
162,469
287,898
595,1070
250,816
96,555
127,903
223,1256
705,583
498,809
526,1233
644,1188
511,181
625,1033
688,782
682,933
131,187
449,1249
672,612
590,98
705,959
663,1127
706,446
490,60
327,1068
48,559
241,768
13,1063
295,950
312,809
450,392
505,182
705,1265
285,856
223,1111
382,258
354,117
17,1189
580,20
24,233
244,71
333,292
338,656
568,67
572,454
56,75
22,111
54,577
547,790
42,85
705,831
693,729
349,450
520,736
41,739
494,162
453,439
93,129
648,47
389,975
584,76
109,1247
469,464
718,196
455,493
409,1130
502,818
471,538
491,792
423,5
337,92
593,253
243,472
153,1220
505,380
42,753
644,145
507,600
484,873
634,1178
677,506
440,262
405,84
375,1060
507,779
113,603
38,392
640,1053
663,1136
554,705
28,270
530,592
213,1200
474,12
121,556
434,804
249,446
241,326
59,1209
641,46
56,161
1,806
549,542
567,1074
481,625
646,130
219,1211
303,767
712,0
691,1036
485,1163
691,622
547,503
65,290
657,59
379,1205
80,920
448,1018
640,798
672,300
93,1194
129,1265
257,629
228,235
298,984
277,1078
122,836
451,1278
321,1028
100,251
690,746
592,433
85,177
673,713
67,75
371,56
135,994
220,419
112,606
294,861
710,601
221,752
337,20
205,1266
240,1028
656,320
244,1010
437,126
497,960
177,1086
614,378
595,757
674,178
165,522
157,767
254,1005
484,1116
583,1135
562,1035
485,155
340,347
358,624
153,13
298,651
677,451
376,949
101,538
67,218
58,934
183,134
468,698
360,519
38,769
11,1022
276,9
75,265
106,271
496,314
613,429
396,1124
281,580
400,836
462,1134
396,357
196,1058
226,1226
284,211
390,616
632,692
291,344
447,874
298,833
287,80
19,4
92,34
686,762
457,628
195,743
366,1047
218,703
8,794
339,902
225,1158
638,163
259,1103
116,243
313,174
579,1233
22,340
454,472
673,1156
95,366
122,1083
389,61
553,1005
683,1204
545,815
555,1160
477,403
561,723
576,187
341,1003
535,1199
81,1271
658,380
569,1037
358,1179
159,667
560,267
641,1236
57,68
16,192
119,116
575,65
613,230
320,1143
45,282
515,231
271,281
699,22
460,1172
318,1169
77,384
270,1153
297,459
652,334
296,936
514,1207
323,753
134,685
366,673
37,467
302,812
227,805
577,881
550,1084
98,304
596,818
648,563
270,1277
169,1022
412,273
613,809
60,1037
658,87
654,296
255,566
308,1185
383,1068
262,498
6,775
3,164
636,1082
374,871
658,1030
423,1098
343,1010
403,1154
567,1016
437,1052
398,1052
81,543
198,939
692,1136
702,192
660,1117
371,276
371,273
9,802
8,1048
384,876
61,368
138,387
100,154
453,964
128,447
428,242
39,1257
459,853
408,80
268,516
21,50
670,374
271,459
693,327
703,344
381,1126
310,641
291,1110
669,850
631,1175
107,142
565,35
571,831
359,1033
561,379
498,143
75,386
17,960
624,264
276,60
572,194
37,1126
446,664
519,854
589,459
518,214
389,960
79,795
577,596
327,601
127,453
677,636
415,401
32,364
388,1189
312,77
27,1207
94,989
365,1241
129,529
439,989
116,894
702,97
570,627
134,394
74,514
502,591
647,1209
199,725
644,1084
663,1024
238,936
682,867
585,1069
77,352
150,146
188,942
344,457
402,863
340,145
55,498
673,707
2,645
536,1078
274,490
243,669
169,622
207,736
23,957
147,86
528,1243
203,1113
456,956
329,898
260,1196
198,1116
666,583
373,293
145,323
200,1064
426,1174
187,499
221,1265
57,405
705,373
489,735
311,390
267,953
173,434
163,961
323,90
372,490
675,726
643,401
457,110
37,170
535,358
715,14
479,963
595,477
386,1058
168,597
386,1272
174,981
281,382
66,454
84,290
383,824
714,864
14,23
34,457
142,813
337,953
279,978
686,1206
449,859
672,3
360,364
24,1171
23,1066
405,272
429,185
59,867
658,1111
705,968
663,95
324,64
361,346
40,360
310,826
18,371
350,721
397,224
270,1113
148,100
551,784
240,359
715,765
198,927
659,1271
258,955
581,741
302,115
284,1199
386,851
80,1225
130,1213
707,194
280,151
550,1117
671,495
449,496
686,767
534,441
271,972
197,939
205,329
715,375
462,342
550,69
446,789
344,518
170,902
526,737
674,927
282,349
223,1209
312,962
686,179
235,617
97,398
684,206
571,890
379,735
522,568
261,75
85,431
31,877
327,1024
642,1156
388,1254
333,791
148,875
111,881
400,332
267,382
478,140
616,965
58,233
495,945
547,393
683,376
184,485
548,972
667,1076
584,61
168,501
275,1249
655,271
239,1273
636,300
634,929
334,975
380,908
364,993
384,201
301,1166
574,467
157,1270
189,995
618,1249
232,323
454,1150
530,954
27,991
360,266
207,783
99,706
699,517
78,245
193,782
107,762
205,213
224,367
197,248
357,314
179,841
702,1220
677,181
635,400
393,986
361,692
403,347
352,656
692,7
335,3
577,1257
28,285
682,808
303,59
588,820
634,632
471,662
123,164
428,934
140,824
238,27
567,1077
193,309
456,1134
127,985
404,272
597,340
394,119
154,642
401,835
322,428
5,383
76,651
592,1226
16,812
457,639
213,122
116,1118
128,280
112,329
83,498
634,1139
151,1076
546,1166
57,84
596,558
350,1054
656,811
240,124
529,686
520,1242
591,728
206,730
636,1258
161,716
339,773
185,284
320,954
85,66
353,435
265,1028
163,1057
622,476
257,664
465,443
422,41
244,465
13,376
438,395
624,624
263,1224
169,919
37,127
628,1115
389,298
307,281
53,604
551,620
468,421
344,246
404,1260
349,598
203,488
61,458
531,654
320,787
562,1229
209,360
392,110
3,1066
461,280
659,733
36,437
515,789
53,471
341,794
528,281
145,1183
256,822
643,1154
87,800
581,854
392,449
235,430
55,709
212,400
332,842
479,687
718,1256
254,1124
253,21
46,612
193,532
364,1140
70,901
458,1196
393,1169
423,705
436,812
284,280
555,372
119,1128
36,278
490,1030
150,673
153,667
406,962
630,83
37,1162
562,1055
216,173
525,76
488,268
682,118
620,1264
122,839
324,1030
13,1013
487,1077
488,362
542,637
118,627
470,460
7,861
686,168
102,530
44,788
130,1230
504,1181
399,882
340,187
334,556
236,636
89,381
165,615
188,918
267,203
534,424
4,1070
18,603
490,946
655,463
403,964
122,874
121,1064
694,772
547,696
248,343
494,474
585,1024
253,785
330,1019
360,475
707,508
174,65
277,1135
45,1272
225,1262
230,758
250,1222
631,25
351,667
622,101
224,624
544,813
290,558
282,482
576,1104
496,800
315,1132
573,745
322,380
56,466
109,123
61,122
640,631
284,1038
528,1071
239,470
266,46
161,527
208,1276
369,1273
654,313
60,666
552,824
11,770
664,832
614,1006
210,1233
227,752
699,1027
540,1022
483,756
116,674
705,357
252,1144
354,931
202,1033
647,618
612,586
136,589
389,1050
676,113
581,67
551,1194
402,1262
436,1052
142,1092
62,1145
478,97
118,479
543,1092
619,356
347,1074
608,84
299,1234
184,359
39,162
603,350
3,261
443,582
256,1016
709,695
57,179
122,623
588,927
501,884
362,680
648,1044
62,956
123,748
311,506
172,1164
358,398
500,875
316,615
384,412
259,488
552,934
649,1273
716,212
42,85
98,1064
469,993
327,441
24,425
332,1160
661,918
268,967
708,851
291,272
527,413
655,487
259,980
373,477
191,602
46,973
208,924
250,947
431,274
271,1070
157,355
666,832
233,239
209,373
36,826
24,769
162,514
198,850
448,1252
75,290
174,1147
456,481
554,341
469,775
660,217
329,771
623,839
515,1161
328,208
224,723
386,418
542,254
222,1058
138,430
91,1256
209,812
710,655
631,592
479,981
91,280
237,633
412,871
20,1138
312,1080
434,24
643,1080
211,919
181,853
288,724
50,77
538,110
229,452
617,622
336,337
683,1169
104,1104
199,328
527,782
371,101
551,1094
326,1247
468,1
306,985
115,1179
612,1226
8,46
427,867
513,139
596,629
98,141
224,1260
696,1227
189,636
112,984
642,1232
48,576
449,1079
144,311
92,907
415,789
16,226
90,586
705,536
403,67
527,38
524,687
239,1219
482,1192
335,208
51,95
96,915
308,142
476,1194
565,393
543,1275
683,606
540,839
0,747
635,384
36,24
53,78
501,727
427,834
291,721
575,372
302,375
331,63
703,558
89,536
679,199
304,225
236,1079
417,631
368,1239
50,1148
469,1259
283,476
330,669
303,1122
114,1260
363,13
134,381
192,979
16,172
134,991
667,499
34,934
431,1271
698,404
530,1131
257,260
85,103
701,84
592,811
373,38
73,8
328,441
358,112
322,245
330,947
718,556
558,923
678,289
70,244
419,1225
425,407
510,655
447,43
1,730
45,1272
43,666
20,684
525,1123
260,924
615,1075
286,870
201,1117
451,831
623,840
711,1074
523,790
474,609
180,72
313,183
539,738
37,927
390,819
100,90
50,77
382,1161
671,566
585,166
427,167
467,31
249,410
145,316
64,851
259,402
398,1105
276,273
439,363
643,117
285,538
532,947
682,552
229,189
9,439
456,198
612,500
513,909
364,188
213,755
576,511
88,1203
123,32
696,304
406,950
542,1026
199,1134
418,593
188,600
157,799
715,641
619,625
556,772
365,638
175,1034
525,202
23,1031
16,571
677,233
397,1122
469,279
247,904
94,695
674,534
602,500
578,189
43,563
63,533
392,990
222,358
491,906
257,437
313,1122
300,605
416,482
431,313
619,112
301,484
682,99
379,26
502,234
582,283
172,981
532,707
593,354
35,653
3,566
540,1053
297,844
542,859
303,1251
25,786
440,823
175,530
486,578
639,574
352,968
153,283
677,497
632,60
438,22
658,471
90,725
116,10
551,777
600,1033
312,426
485,231
56,343
334,311
172,667
261,96
119,285
107,123
511,1155
327,549
592,1148
121,825
70,239
120,491
451,1093
120,566
479,473
433,1136
593,1001
63,1216
500,454
551,1212
200,348
400,108
362,1168
166,407
340,1103
140,298
614,200
136,563
633,80
355,611
666,77
303,971
705,1095
100,447
129,838
85,745
666,934
92,729
682,215
674,973
560,560
465,504
709,1154
75,46
371,327
600,226
85,593
7,766
343,503
22,1260
421,509
155,185
303,497
501,595
377,1198
132,1184
319,287
73,588
620,1064
705,817
276,825
215,686
99,504
199,304
475,862
169,114
29,359
164,220
338,408
117,682
501,434
118,1078
518,361
381,624
568,587
158,668
384,462
114,41
326,752
199,1236
34,874
74,183
279,456
70,690
205,224
492,413
179,427
500,155
94,707
221,965
597,273
520,1113
660,375
705,579
361,277
565,812
632,1113
348,896
217,75
340,1185
356,457
43,785
43,1222
22,422
485,1257
30,331
713,1077
121,1101
478,1253
587,480
507,1242
253,1257
716,1166
74,943
165,1021
587,1186
673,727
456,745
259,551
702,467
352,353
492,1257
362,306
696,201
584,1230
337,553
370,999
377,164
564,1105
518,953
291,1017
168,244
579,412
509,902
694,1094
217,373
662,1018
669,984
658,982
334,915
663,866
623,55
203,670
536,921
137,804
241,600
180,317
44,1142
647,166
572,1024
229,460
696,550
544,990
408,770
10,570
357,641
670,957
707,581
533,280
31,561
683,1108
465,51
238,41
450,696
541,737
233,331
55,480
274,59
552,555
456,477
382,968
400,936
649,1225
474,979
677,48
434,1032
6,1075
617,91
344,431
655,340
137,915
289,16
156,656
427,1122
530,544
287,1121
196,1188
349,1196
339,135
21,956
303,333
367,324
399,1262
88,1133
63,472
524,1113
137,112
139,613
693,500
45,907
505,302
127,84
92,148
137,176
594,1093
167,623
188,1143
528,1
648,773
392,766
234,187
135,1079
367,167
122,745
620,1225
351,483
631,764
130,8
440,109
596,908
320,988
63,438
201,1170
373,1077
296,151
596,495
28,646
306,372
414,1132
151,850
323,482
680,1249
601,112
342,1196
280,414
24,200
444,1137
563,1127
498,1134
666,1204
630,850
14,695
130,687
661,468
352,123
18,137
72,979
37,672
692,1102
208,1099
367,356
372,1205
110,283
25,1107
550,1179
71,103
433,799
568,964
78,1163
215,15
472,1048
503,161
180,861
545,1182
117,859
525,851
401,995
614,560
124,1108
716,635
80,83
627,978
615,60
548,1193
479,367
233,645
404,1078
197,1156
717,935
349,659
618,710
366,723
312,435
544,168
128,554
675,656
556,1044
358,452
166,1262
88,97
498,1137
414,1262
718,1033
447,576
87,122
341,83
247,1181
130,400
711,1111
503,960
36,616
700,1236
261,230
512,306
364,1218
643,169
667,1086
683,449
672,27
396,24
276,199
242,1226
11,178
659,587
98,817
72,1116
581,734
29,383
433,1172
8,876
354,910
258,752
428,1093
114,903
455,958
699,500
7,423
18,157
439,374
419,1105
663,971
192,540
488,745
417,1050
334,1260
95,843
243,447
77,881
595,1227
657,351
123,1013
52,37
441,15
197,874
271,379
17,1195
34,448
488,1171
17,414
361,110
624,1178
416,1024
236,513
66,166
558,48
70,821
64,827
470,1158
289,1156
304,251
526,137
147,882
705,241
207,260
402,44
465,533
364,769
141,1169
604,1278
184,785
610,215
103,833
346,1093
569,293
639,654
96,1230
48,75
425,369
701,695
619,1060
608,367
80,1076
656,1197
131,490
469,790
605,184
543,225
489,901
713,948
260,449
126,793
116,139
404,690
27,148
93,826
505,825
410,931
332,747
408,192
608,214
324,476
279,910
235,1115
545,935
593,412
21,550
13,81
125,1262
382,1123
215,675
117,948
275,1233
14,985
119,131
435,194
344,569
340,889
442,936
336,1145
605,477
438,491
294,887
324,773
91,462
296,279
267,1221
370,743
483,490
322,1124
328,49
78,942
625,435
176,527
578,514
62,758
549,1125
697,301
516,922
7,523
534,1243
538,1178
657,554
484,672
493,707
383,395
354,1170
395,994
702,503
248,625
103,60
543,1214
288,402
607,1039
561,1007
312,1005
661,615
530,131
166,329
69,207
257,943
506,915
411,1082
82,391
333,86
364,795
444,933
664,90
77,1004
332,1126
265,1009
527,308
473,1087
601,8
101,575
561,586
268,93
486,350
436,248
642,219
619,1266
270,113
269,552
112,601
494,1148
614,870
611,152
335,492
468,202
292,409
564,1173
441,809
574,32
67,321
647,117
600,524
7,266
643,834
396,947
123,775
226,821
375,915
684,414
388,168
665,534
481,172
455,524
69,671
446,549
532,722
59,1172
262,71
74,189
330,1062
138,1122
156,714
218,715
659,106
449,210
450,50
350,1255
34,1134
415,862
85,984
410,842
507,817
247,511
2,1147
631,674
41,720
465,596
402,1136
403,1130
567,552
597,1235
371,1233
379,181
494,705
270,475
65,156
576,847
360,703
216,3
545,424
622,607
652,478
533,983
470,657
326,762
628,482
504,234
64,1040
210,974
340,459
189,1148
586,306
315,117
28,424
123,1241
665,836
60,901
616,200
187,758
397,1199
473,976
395,793
501,1202
618,856
506,24
553,328
355,776
538,1185
513,564
448,909
70,29
578,1179
657,503
22,212
39,800
264,674
246,672
490,874
167,868
452,76
654,1115
596,290
289,893
384,363
662,415
198,1208
571,1030
213,109
121,554
709,1048
60,245
342,990
215,1150
257,1245
496,345
203,360
151,500
633,1100
373,976
596,759
405,1002
362,1199
106,910
561,1160
293,920
108,1241
224,1260
248,99
363,1218
487,1140
302,613
587,982
649,805
32,303
408,1084
202,714
322,1221
477,1227
199,528
525,309
567,1074
25,993
205,1011
573,1195
16,353
27,1148
130,100
339,99
199,203
292,342
141,196
607,633
44,172
14,708
484,640
357,998
135,530
172,658
177,858
210,976
345,497
528,122
233,105
193,428
652,1214
519,143
716,233
34,597
437,332
82,906
493,351
499,254
504,1104
434,1176
54,934
157,268
487,899
381,1244
180,1018
75,470
52,912
182,532
686,111
508,3
330,1168
303,632
51,132
258,271
45,1193
549,30
84,1239
683,178
32,1118
15,571
638,559
689,180
266,613
223,559
683,443
156,1275
26,92
610,18
50,764
193,1111
504,761
520,68
112,1255
33,688
465,691
214,196
262,460
162,116
679,1265
128,1113
63,562
539,123
689,514
31,76
483,977
88,78
596,132
211,102
489,598
429,995
129,1203
270,553
457,1278
326,629
66,847
368,1073
628,450
132,838
160,440
236,813
424,1085
277,1015
493,258
642,674
281,1010
151,120
388,815
661,206
389,221
372,62
451,251
334,21
680,605
379,1017
33,507
331,171
538,12
413,959
357,328
416,179
225,967
687,253
351,357
21,1080
65,307
153,1275
298,757
5,152
76,104
69,824
679,1017
121,252
583,352
404,798
681,1074
212,404
287,1272
493,418
49,267
501,1090
331,235
4,672
209,373
602,855
386,1051
365,541
520,479
32,944
536,42
143,934
704,639
414,1039
393,681
718,1035
417,1064
624,88
568,578
614,196
520,620
275,497
661,1269
5,569
158,913
141,1180
587,235
80,960
123,1041
479,1038
190,998
218,1111
207,552
38,75
676,293
696,835
41,1009
346,1047
112,588
16,18
451,582
660,258
413,209
598,957
427,614
471,147
380,1088
251,310
173,1143
553,997
235,62
648,30
506,629
161,754
506,1067
414,716
58,486
40,213
195,450
599,1259
78,192
192,688
117,52
549,25
239,1091
624,1211
117,1120
269,392
296,280
410,1009
585,11
411,1235
99,927
632,320
266,522
14,292
21,81
674,585
659,293
469,708
261,710
423,890
414,823
493,309
240,612
390,1235
136,572
457,76
416,1017
371,732
137,411
219,110
388,53
398,580
310,775
306,1241
416,921
58,708
622,326
697,644
584,159
282,468
483,385
493,662
191,6
154,422
607,349
299,608
441,257
405,1226
70,554
704,870
367,760
367,1109
573,206
493,679
257,345
670,497
419,757
612,1009
156,468
635,320
387,396
595,1023
18,118
619,130
652,81
554,478
155,826
353,669
528,844
507,162
457,360
71,127
554,215
475,1165
361,695
273,338
133,302
27,1037
71,53
104,857
133,1022
530,1195
662,1128
358,462
192,672
452,964
157,1201
69,1030
451,812
680,193
145,1245
706,519
53,251
171,1020
159,709
705,778
633,939
121,663
400,166
718,242
186,1185
453,773
200,1079
524,1212
541,1123
562,642
188,980
548,1127
149,788
276,412
137,794
62,71
461,424
456,78
554,1147
350,1050
547,640
649,54
435,564
110,1111
645,962
350,817
403,1215
374,557
317,983
73,1046
588,614
3,383
156,429
463,226
470,197
281,1048
430,393
442,533
219,717
579,838
345,634
305,1128
560,695
491,346
307,280
704,823
624,1020
507,1190
68,539
481,62
377,72
632,638
366,1001
527,700
664,32
623,6
158,854
239,154
286,532
216,539
109,208
464,85
43,181
557,1098
465,37
506,1222
364,635
642,822
500,1047
627,229
315,224
443,1141
494,123
533,649
178,145
641,247
710,164
480,912
161,190
127,104
558,916
546,1206
543,176
662,106
694,600
609,905
208,308
288,359
83,1166
162,705
288,593
555,853
64,710
56,749
430,581
310,3
704,248
496,937
452,1123
160,540
87,384
94,758
626,1200
645,326
709,1194
663,967
565,298
387,1126
683,1274
221,873
351,597
655,1119
296,272
515,273
105,580
622,53
456,87
648,1039
579,102
491,425
137,326
78,652
227,1168
240,838
120,487
66,1113
661,1058
464,770
330,1191
279,993
369,6
459,384
474,1227
300,232
399,1118
290,39
21,442
567,800
293,1181
223,394
380,431
429,327
65,12
625,618
390,86
419,847
164,1205
525,89
202,190
26,202
437,984
287,547
373,941
599,1265
335,960
283,543
31,34
236,1090
264,683
432,1028
274,202
581,813
477,249
93,632
465,1270
302,472
46,525
576,1174
605,1166
474,1153
46,684
583,125
36,464
75,1137
311,238
286,586
639,84
332,1226
555,326
485,717
19,1159
562,826
303,516
436,288
153,1242
96,478
311,1111
372,708
291,887
537,952
331,804
29,1191
364,907
345,549
176,1001
165,1225
218,274
361,932
346,549
112,481
280,908
454,598
223,683
235,421
409,1039
439,201
455,1189
439,1264
128,929
145,1134
482,733
328,23
375,533
335,218
86,901
449,810
22,622
640,668
268,965
676,934
52,1232
546,834
591,490
301,562
186,929
262,959
152,1025
415,874
599,844
690,956
590,1271
260,142
374,235
324,824
514,431
379,1067
37,1006
335,239
503,642
120,1150
717,710
269,267
478,1261
540,161
182,317
408,955
521,981
682,914
223,332
145,632
520,984
337,69
347,584
600,1052
135,1261
464,385
56,922
495,573
610,606
