3.939629692119908100e+00,1.583047661578953864e+02
3.959003299640020401e+00,1.597957592215697105e+02
4.103436176542237135e+00,2.108357358533690444e+02
4.257443037698696031e+00,2.103434709251904451e+02
4.451428665786918870e+00,2.532358294593676078e+02
4.699051532862789315e+00,2.495560112649063456e+02
4.882740088805912038e+00,3.354330401822625163e+02
5.337102125970108801e+00,4.365452111363402992e+02
5.403584894509172898e+00,4.886017563108714512e+02
5.446553246750323041e+00,4.861356481949557065e+02
5.583857485017746924e+00,5.257201009122561572e+02
5.606956734769843465e+00,5.428261835769019399e+02
5.693072543256768370e+00,5.716399622022008771e+02
5.711266220675488725e+00,5.751448392639902067e+02
5.784270866300039060e+00,6.099784512243315930e+02
5.788212007991276664e+00,6.096579408258548938e+02
5.800230012183437367e+00,6.345290747067426764e+02
6.140602234892618583e+00,7.519032363460210036e+02
6.149094317201040383e+00,7.288756123919736183e+02
6.287391702212662636e+00,8.129762527023702887e+02
6.379518735098315574e+00,8.464919913109081335e+02
6.393753053716654478e+00,8.631678243254872314e+02
6.401846588965124596e+00,8.595186431635146391e+02
6.538047195394305788e+00,9.224788111691682388e+02
6.694301869868294119e+00,1.007334296219922749e+03
6.794054331438676542e+00,1.062037413273637867e+03
6.906248877671426811e+00,1.182280396483535014e+03
6.907633790219218639e+00,1.140571269048979275e+03
6.989563326464242721e+00,1.207357489894683567e+03
7.030341788716118145e+00,1.198469690153106058e+03
7.061797047933119131e+00,1.231007695537106656e+03
7.110336670549656901e+00,1.247522899295961679e+03
7.195106987556648903e+00,1.312266579690234494e+03
7.238157735662142045e+00,1.356680367059983610e+03
7.301127482450144868e+00,1.400487428199964370e+03
7.335608479325678388e+00,1.420544417881217669e+03
7.383692568707484583e+00,1.443523743883540874e+03
7.388391067200672069e+00,1.428628058398312760e+03
7.498526852769874296e+00,1.537368617906818372e+03
8.005123828422068044e+00,1.946207657872412256e+03
8.050276864970701496e+00,2.022285313498727646e+03
8.060926226763768909e+00,1.982275622567451364e+03
8.247629928086606554e+00,2.173683883866302949e+03
8.347161574376027460e+00,2.268389364445013598e+03
8.590559604727967979e+00,2.528647782220877616e+03
8.677002866371594791e+00,2.596775734158060004e+03
8.703686214630941720e+00,2.659743926186605222e+03
8.783114555657785871e+00,2.771809546768722157e+03
8.791812745203991142e+00,2.741936937929600390e+03
9.019465281690731473e+00,3.021523017073143819e+03
9.138255561631424939e+00,3.177559885731761824e+03
9.252156273486374261e+00,3.322426450067800943e+03
9.459538186490000555e+00,3.623647590191519157e+03
9.667845150119664055e+00,3.891278662965489730e+03
9.727682859703193685e+00,4.018930482568701791e+03
9.773170820672383741e+00,4.069968313357248917e+03
9.798290010825937202e+00,4.128673382672709522e+03
9.835019845872153610e+00,4.138389969048214880e+03
9.862062675528481037e+00,4.186449466830275014e+03
9.883873685947229148e+00,4.240642570586456713e+03
